OverallQual,GrLivArea,BsmtQual,Neighborhood,KitchenQual,BsmtFinSF1,TotalBsmtSF,1stFlrSF,GarageArea,FullBath,MasVnrArea,ExterQual,YearRemod/Add,MSSubClass,YearBuilt,SalePrice
8,1278,Gd,Somerst,Gd,24.0,1278.0,1278,584.0,2,0.0,Gd,2006,20,2006,198600
9,2640,Ex,Somerst,Ex,1836.0,2036.0,2036,792.0,3,0.0,Gd,2006,60,2006,405749
8,1489,Gd,Somerst,Gd,0.0,1489.0,1489,776.0,2,0.0,Gd,2006,20,2006,232600
8,1939,Gd,Somerst,Gd,0.0,1095.0,1095,1053.0,2,0.0,Gd,2006,60,2006,266000
7,1553,Gd,Somerst,Gd,0.0,756.0,756,615.0,2,0.0,Gd,2006,60,2005,186500
6,1716,Gd,Somerst,Gd,0.0,858.0,858,615.0,2,0.0,Gd,2005,60,2005,200825
7,1576,Gd,Somerst,Gd,0.0,770.0,778,614.0,2,0.0,Gd,2006,60,2006,197000
6,1262,Gd,Somerst,Gd,905.0,1262.0,1262,572.0,2,68.0,Gd,2006,20,2006,185000
7,1266,Gd,Somerst,Gd,0.0,1257.0,1266,453.0,2,0.0,Gd,2005,20,2005,176000
7,1301,Gd,Somerst,Gd,0.0,1293.0,1301,572.0,2,0.0,Gd,2006,20,2006,187750
6,1142,TA,SawyerW,Gd,24.0,1142.0,1142,0.0,1,0.0,TA,2005,20,2005,139500
7,1400,Gd,SawyerW,Gd,0.0,1400.0,1400,612.0,2,118.0,Gd,2006,20,2005,186800
6,1131,Gd,SawyerW,Gd,0.0,1131.0,1131,0.0,1,0.0,TA,2006,20,2005,132000
6,1141,Gd,SawyerW,TA,0.0,1141.0,1141,484.0,1,0.0,Gd,2005,20,2005,142500
6,1158,Gd,SawyerW,Gd,941.0,1158.0,1158,576.0,1,0.0,TA,2004,20,2004,158000
7,1686,Gd,SawyerW,Gd,0.0,891.0,891,462.0,2,172.0,Gd,2005,60,2005,184000
7,1585,Gd,SawyerW,Gd,0.0,784.0,831,449.0,2,96.0,Gd,2005,60,2005,184900
6,1837,Gd,SawyerW,TA,0.0,941.0,941,688.0,2,0.0,TA,1998,60,1997,187000
6,1603,Gd,SawyerW,Gd,387.0,761.0,810,484.0,2,0.0,Gd,1992,60,1992,175900
6,1731,Gd,SawyerW,Gd,758.0,836.0,844,462.0,2,0.0,Gd,1993,60,1992,248500
6,1398,Gd,SawyerW,Gd,904.0,1398.0,1398,542.0,2,0.0,Gd,1991,120,1990,172000
6,1217,Gd,SawyerW,Gd,278.0,1217.0,1217,484.0,2,0.0,Gd,1991,120,1991,151000
6,1320,Gd,SawyerW,Gd,274.0,636.0,636,472.0,2,0.0,TA,1994,60,1994,150000
4,1056,TA,SawyerW,TA,1056.0,1056.0,1056,384.0,1,0.0,TA,1966,20,1966,107000
5,965,TA,SawyerW,TA,641.0,828.0,965,300.0,1,0.0,TA,1965,20,1965,119900
5,988,TA,Sawyer,TA,36.0,988.0,988,624.0,1,51.0,TA,1962,20,1962,129500
5,1728,TA,Sawyer,TA,1332.0,1728.0,1728,504.0,2,336.0,TA,1963,90,1963,125000
6,1654,,Sawyer,TA,0.0,0.0,1286,528.0,2,0.0,TA,1977,90,1977,119500
5,1211,TA,Sawyer,TA,612.0,864.0,1211,576.0,1,0.0,TA,2002,20,1962,144000
6,1212,Gd,Sawyer,TA,506.0,506.0,1212,492.0,1,46.0,TA,1995,80,1977,151000
5,984,TA,Sawyer,TA,554.0,984.0,984,310.0,1,0.0,TA,1965,20,1965,126000
5,909,TA,Sawyer,TA,162.0,882.0,909,294.0,1,90.0,TA,1968,20,1968,116000
5,925,TA,Sawyer,TA,181.0,925.0,925,484.0,1,0.0,TA,1963,20,1963,133500
5,1024,TA,Sawyer,TA,712.0,1024.0,1024,308.0,1,0.0,TA,1965,20,1965,120875
5,935,TA,Sawyer,TA,560.0,935.0,935,288.0,1,114.0,TA,1965,20,1965,137000
5,912,TA,Sawyer,TA,644.0,912.0,912,0.0,1,0.0,TA,1964,20,1964,124000
5,1236,TA,Sawyer,TA,465.0,912.0,1236,288.0,1,0.0,TA,1994,20,1961,135000
5,941,TA,Sawyer,TA,659.0,912.0,941,288.0,1,0.0,TA,1967,20,1967,129200
7,2646,Gd,Veenker,Gd,1023.0,1748.0,2151,550.0,2,145.0,Gd,1974,80,1974,260000
8,2417,Gd,NoRidge,Gd,0.0,1288.0,1301,462.0,2,284.0,Gd,1992,60,1991,260000
8,2826,Ex,NoRidge,Gd,1118.0,1334.0,1520,888.0,2,692.0,Gd,1993,60,1992,334000
8,2520,Gd,NoRidge,Gd,1012.0,1338.0,1352,796.0,2,0.0,Gd,1993,60,1993,310000
7,2295,Gd,NoRidge,Gd,728.0,1095.0,1166,590.0,2,0.0,Gd,2000,60,1992,268000
8,1624,Gd,NoRidge,Gd,1456.0,1624.0,1624,757.0,2,0.0,Gd,1995,20,1994,262000
7,1143,Gd,Somerst,Gd,0.0,1143.0,1143,588.0,1,0.0,Gd,2004,120,2004,176400
8,1247,Gd,Somerst,Gd,1039.0,1247.0,1247,550.0,1,0.0,Gd,2005,120,2005,197000
6,1524,Gd,Somerst,Gd,353.0,756.0,768,440.0,2,513.0,Gd,2000,160,2000,166000
7,1452,Gd,Somerst,Gd,450.0,691.0,713,506.0,2,218.0,Gd,1999,160,1999,183900
7,1382,Gd,Somerst,Gd,641.0,673.0,673,490.0,2,0.0,Gd,2000,160,2000,165000
7,1080,Gd,Somerst,Gd,0.0,530.0,530,496.0,2,0.0,Gd,2003,160,2003,139000
7,1694,Gd,Somerst,Gd,0.0,569.0,854,434.0,2,0.0,Gd,1998,60,1997,200000
8,1568,Gd,Somerst,Gd,0.0,1568.0,1568,564.0,2,0.0,Gd,2002,20,2001,221000
8,1494,Gd,Veenker,Ex,437.0,1494.0,1494,481.0,1,0.0,Gd,1996,120,1995,270000
6,1208,Gd,Veenker,TA,767.0,1208.0,1208,546.0,1,0.0,Gd,1977,20,1977,165000
8,1235,Gd,Greens,TA,1009.0,1235.0,1235,484.0,1,0.0,Gd,1980,120,1980,214000
8,1036,Gd,Greens,Gd,860.0,1036.0,1036,484.0,1,0.0,Gd,1980,120,1980,188000
8,1226,Gd,Greens,Gd,807.0,1226.0,1226,484.0,1,0.0,Gd,1980,120,1980,190000
8,1226,Gd,Greens,Gd,652.0,1226.0,1226,484.0,1,0.0,Gd,1978,120,1978,170000
9,1842,Ex,Veenker,Gd,1810.0,1842.0,1842,894.0,0,0.0,Gd,1987,20,1981,385000
5,1193,Gd,NWAmes,TA,962.0,1153.0,1193,501.0,2,144.0,TA,1972,190,1972,146500
7,1920,TA,NWAmes,Gd,0.0,570.0,1222,487.0,3,143.0,TA,1992,80,1968,170000
7,2156,TA,NWAmes,TA,297.0,1568.0,2156,508.0,2,0.0,TA,2003,20,1968,262500
6,1416,TA,NWAmes,TA,404.0,708.0,708,776.0,2,420.0,TA,1968,60,1968,179900
6,2654,TA,NWAmes,Gd,619.0,1054.0,1512,619.0,2,220.0,TA,1984,60,1968,250000
6,1790,TA,NWAmes,TA,247.0,732.0,1012,484.0,1,288.0,TA,1972,60,1972,165150
7,1334,TA,NWAmes,TA,553.0,1334.0,1334,477.0,2,264.0,TA,1967,20,1967,164500
7,1164,TA,NWAmes,TA,0.0,1164.0,1164,528.0,1,168.0,TA,1969,20,1969,140000
5,980,TA,NAmes,TA,400.0,980.0,980,384.0,2,0.0,TA,1967,80,1967,135500
5,1051,TA,NAmes,TA,758.0,1051.0,1051,504.0,1,0.0,TA,1968,20,1968,142000
5,1770,Gd,NAmes,TA,361.0,900.0,884,530.0,1,300.0,TA,1968,60,1968,155000
6,976,TA,NAmes,Gd,760.0,976.0,976,504.0,1,203.0,TA,2004,20,1968,157500
5,1052,TA,NAmes,TA,1016.0,1052.0,1052,288.0,1,168.0,TA,1968,20,1968,138500
5,898,Gd,NAmes,TA,744.0,833.0,898,326.0,1,0.0,TA,1968,85,1968,140000
5,1051,TA,NAmes,TA,799.0,1051.0,1051,264.0,1,0.0,TA,1966,20,1966,124400
5,1141,TA,NAmes,TA,602.0,1141.0,1141,568.0,1,140.0,TA,1967,80,1967,158000
5,1200,TA,NAmes,Gd,661.0,864.0,1200,884.0,1,166.0,TA,1998,20,1965,146000
6,1993,TA,NWAmes,TA,416.0,825.0,1097,495.0,2,252.0,TA,1971,60,1971,190000
5,1050,TA,NAmes,TA,915.0,1050.0,1050,368.0,1,0.0,TA,1961,20,1961,136500
5,864,TA,NAmes,TA,521.0,864.0,864,624.0,1,0.0,TA,1958,20,1958,129900
5,1712,TA,NAmes,TA,528.0,1626.0,1712,588.0,2,122.0,TA,2005,90,1959,145000
6,1565,TA,NAmes,Gd,901.0,1187.0,1565,299.0,2,0.0,TA,2000,190,1965,185900
6,1251,TA,NAmes,TA,553.0,1251.0,1251,461.0,1,425.0,TA,1964,20,1964,160000
6,1488,TA,NAmes,TA,260.0,1008.0,1488,430.0,1,112.0,TA,1964,20,1964,167000
5,1440,TA,NAmes,TA,360.0,720.0,720,480.0,1,0.0,TA,1964,60,1964,157500
6,1095,TA,NAmes,TA,513.0,588.0,1095,264.0,1,105.0,TA,1958,190,1958,140000
5,1053,TA,NAmes,Ex,567.0,1008.0,1053,750.0,1,85.0,TA,1991,20,1958,150000
5,1248,TA,NAmes,TA,632.0,1248.0,1248,286.0,1,88.0,TA,1960,20,1960,151500
6,816,TA,NAmes,TA,574.0,816.0,816,240.0,1,0.0,TA,1950,30,1934,129800
5,1008,TA,NAmes,TA,486.0,1008.0,1008,275.0,1,0.0,TA,1954,20,1954,137000
5,1043,TA,NAmes,TA,0.0,938.0,1043,273.0,1,0.0,TA,1950,20,1947,137000
4,1230,TA,BrkSide,TA,384.0,747.0,774,305.0,1,0.0,TA,1950,50,1946,121600
4,869,Gd,BrkSide,Fa,0.0,440.0,869,0.0,1,0.0,TA,1958,30,1923,85500
4,747,Fa,BrkSide,TA,0.0,600.0,747,528.0,1,108.0,TA,1953,30,1926,79900
5,1252,Fa,BrkSide,TA,0.0,504.0,936,576.0,1,0.0,TA,1991,50,1908,127000
5,1433,TA,NAmes,TA,915.0,1251.0,1433,441.0,1,0.0,TA,1990,20,1961,161000
5,1624,TA,NAmes,TA,40.0,1444.0,1624,240.0,1,150.0,TA,1952,20,1952,146500
5,1216,TA,NAmes,TA,996.0,1056.0,1216,280.0,1,144.0,TA,1951,20,1951,135000
5,2136,TA,NAmes,TA,756.0,2136.0,2136,528.0,2,44.0,TA,1951,20,1951,137900
6,1578,TA,NAmes,Fa,403.0,806.0,958,240.0,1,0.0,TA,1950,50,1941,133000
5,1728,TA,NAmes,TA,0.0,704.0,1024,234.0,1,0.0,TA,1973,60,1949,137000
5,936,TA,NAmes,TA,486.0,936.0,936,240.0,1,0.0,TA,1975,20,1954,121000
5,1584,TA,NAmes,TA,0.0,1584.0,1584,506.0,2,0.0,TA,1967,90,1967,119000
6,1246,TA,NAmes,TA,939.0,1246.0,1246,441.0,1,0.0,TA,1964,80,1964,172000
5,1235,TA,NAmes,TA,600.0,1235.0,1235,480.0,1,203.0,TA,1961,20,1961,98600
7,2157,TA,NAmes,Gd,445.0,924.0,1216,487.0,2,309.0,TA,1966,60,1966,226000
5,1128,TA,NAmes,TA,812.0,936.0,1128,286.0,1,0.0,TA,1954,20,1954,118000
6,1008,TA,NAmes,TA,0.0,1008.0,1008,430.0,1,332.0,TA,1963,20,1963,135000
5,1190,TA,NAmes,TA,803.0,1106.0,1190,540.0,1,120.0,TA,1962,90,1962,132500
5,1144,TA,NAmes,TA,748.0,1144.0,1144,796.0,1,128.0,TA,1959,80,1959,143000
5,1364,Fa,NAmes,TA,623.0,1179.0,1364,331.0,1,0.0,TA,1957,20,1957,132000
6,1383,TA,NAmes,TA,565.0,1383.0,1383,292.0,1,175.0,TA,1960,20,1960,145250
6,1336,TA,NAmes,TA,203.0,1121.0,1336,488.0,1,632.0,TA,1958,20,1958,162000
5,1370,TA,NAmes,TA,678.0,1058.0,1370,300.0,1,272.0,TA,1956,80,1956,148000
5,1092,TA,NAmes,TA,895.0,1092.0,1092,299.0,1,0.0,TA,1957,20,1957,141000
6,1124,TA,NAmes,TA,914.0,1124.0,1124,353.0,1,0.0,TA,1994,20,1956,153000
5,1236,TA,NAmes,Gd,360.0,1070.0,1236,447.0,1,64.0,TA,1996,20,1957,134450
5,943,Gd,NAmes,TA,943.0,943.0,943,600.0,1,0.0,TA,1979,90,1979,135960
6,1050,TA,NAmes,Gd,824.0,1050.0,1050,286.0,1,176.0,TA,2000,20,1954,156000
6,1375,TA,NAmes,TA,0.0,1367.0,1375,451.0,1,0.0,TA,1954,20,1954,140000
5,1008,TA,NAmes,TA,658.0,1008.0,1008,280.0,1,0.0,TA,2003,20,1952,139500
6,1575,TA,NAmes,Gd,0.0,216.0,1575,400.0,1,522.0,TA,1951,20,1951,155000
5,1145,Gd,NAmes,TA,271.0,301.0,1145,684.0,1,0.0,TA,1956,80,1956,127000
5,1005,TA,NAmes,TA,488.0,1005.0,1005,319.0,1,0.0,TA,1956,20,1956,133500
5,1056,TA,NAmes,TA,144.0,1056.0,1056,300.0,1,0.0,TA,1955,20,1955,125000
5,884,TA,NAmes,TA,741.0,884.0,884,270.0,1,0.0,TA,1991,20,1951,142000
7,2039,TA,NAmes,TA,0.0,929.0,2039,791.0,1,0.0,Gd,1963,30,1941,167000
5,1384,TA,NAmes,TA,494.0,1015.0,1384,896.0,1,0.0,TA,2001,20,1956,159000
5,2640,TA,OldTown,TA,1018.0,2171.0,1392,1008.0,2,0.0,TA,1975,190,1925,180000
6,1312,TA,NAmes,TA,0.0,784.0,900,649.0,1,0.0,TA,1950,50,1947,127000
6,1310,Fa,OldTown,TA,617.0,617.0,865,398.0,2,0.0,TA,1950,50,1924,112000
3,713,TA,OldTown,Gd,0.0,713.0,713,371.0,1,0.0,TA,2001,30,1930,99800
5,833,TA,OldTown,Gd,415.0,833.0,833,326.0,1,0.0,TA,2000,20,1954,117000
5,1073,TA,OldTown,TA,0.0,1073.0,1073,326.0,1,0.0,TA,1968,30,1921,108480
3,715,TA,NAmes,TA,0.0,715.0,715,660.0,1,0.0,TA,1950,30,1929,68000
4,720,Fa,OldTown,Fa,0.0,448.0,448,280.0,1,0.0,TA,1998,50,1900,86900
5,1130,TA,OldTown,TA,821.0,1120.0,1130,720.0,1,0.0,TA,1950,30,1920,120000
6,1595,TA,OldTown,TA,338.0,663.0,774,528.0,2,0.0,TA,1950,70,1915,155500
4,1760,Fa,OldTown,TA,0.0,1077.0,981,648.0,1,0.0,TA,1950,50,1910,80000
3,1214,TA,OldTown,TA,0.0,672.0,694,936.0,1,0.0,TA,1950,50,1915,105000
5,2414,TA,OldTown,TA,664.0,954.0,1766,520.0,2,0.0,TA,1970,190,1900,160000
5,1466,Fa,OldTown,Gd,626.0,796.0,1096,566.0,2,0.0,TA,1989,50,1936,170000
6,1324,TA,NAmes,TA,643.0,1088.0,1324,440.0,2,101.0,TA,1965,20,1965,160000
5,1086,TA,NAmes,TA,516.0,1024.0,1086,484.0,1,1047.0,TA,1966,80,1966,159950
6,1146,TA,NAmes,TA,580.0,1083.0,1146,294.0,1,379.0,TA,1963,80,1963,165000
6,1734,TA,NAmes,Gd,600.0,912.0,1085,440.0,1,0.0,TA,1981,50,1962,159000
6,1207,TA,NAmes,TA,701.0,1135.0,1207,264.0,1,161.0,TA,1985,20,1962,147000
5,912,TA,NAmes,TA,312.0,912.0,912,288.0,1,0.0,TA,1964,20,1964,115000
6,1194,TA,NAmes,TA,655.0,655.0,1194,539.0,1,0.0,TA,1959,20,1959,159500
6,864,TA,NAmes,Gd,414.0,864.0,864,288.0,1,207.0,TA,1959,20,1959,120000
5,816,TA,NAmes,TA,708.0,816.0,816,308.0,1,0.0,TA,1957,20,1957,129900
6,1773,TA,NAmes,TA,913.0,1313.0,1773,418.0,2,104.0,TA,1992,20,1961,183000
7,1472,,NAmes,Gd,0.0,0.0,1472,484.0,2,58.0,TA,1959,20,1959,157500
7,2448,TA,NAmes,TA,636.0,1438.0,1900,441.0,3,0.0,TA,1998,60,1962,277500
5,1600,TA,NAmes,TA,1277.0,1484.0,1600,319.0,1,0.0,TA,1997,20,1957,207500
4,1521,TA,NAmes,Gd,455.0,910.0,910,597.0,1,0.0,TA,1950,50,1950,147500
4,1192,TA,NAmes,TA,0.0,720.0,720,0.0,1,0.0,TA,1950,50,1949,135000
5,1040,,NAmes,TA,0.0,0.0,1040,625.0,1,0.0,TA,1950,20,1950,109500
4,1040,,NAmes,TA,0.0,0.0,1040,420.0,1,0.0,TA,1950,20,1950,109900
5,1040,TA,NAmes,TA,369.0,1040.0,1040,286.0,1,0.0,TA,1959,20,1959,133700
3,1040,,NAmes,TA,0.0,0.0,1040,400.0,2,0.0,TA,1950,90,1950,81400
3,1040,,NAmes,TA,0.0,0.0,1040,400.0,2,340.0,TA,1950,90,1949,87500
3,1040,,NAmes,TA,0.0,0.0,1040,400.0,2,0.0,TA,1950,90,1950,93500
5,1556,TA,NAmes,TA,0.0,1556.0,1556,0.0,2,0.0,TA,1960,90,1960,119000
5,1150,TA,NAmes,TA,179.0,1150.0,1150,300.0,1,0.0,TA,1959,20,1959,141000
5,1150,TA,NAmes,TA,781.0,1150.0,1150,288.0,1,0.0,TA,1961,20,1961,146000
6,1348,TA,NAmes,TA,512.0,660.0,660,453.0,1,266.0,TA,1966,60,1966,155000
5,999,TA,NAmes,TA,784.0,925.0,999,300.0,1,0.0,TA,1962,85,1962,134500
7,1045,TA,NAmes,TA,809.0,1045.0,1045,528.0,1,0.0,TA,1962,20,1962,120000
5,864,TA,NAmes,TA,468.0,864.0,864,336.0,1,0.0,TA,1962,20,1962,105000
5,1025,TA,NAmes,TA,953.0,1025.0,1025,0.0,1,0.0,TA,1962,190,1962,124000
5,2014,Fa,OldTown,TA,0.0,716.0,1007,624.0,2,0.0,Gd,2005,70,1900,169000
4,1328,TA,OldTown,TA,0.0,686.0,810,210.0,1,0.0,TA,1950,70,1925,107000
5,1668,TA,OldTown,TA,276.0,1212.0,1226,240.0,1,264.0,TA,1950,50,1948,135000
4,1657,TA,OldTown,Fa,284.0,1147.0,1147,162.0,1,0.0,TA,1980,50,1920,111500
6,1416,TA,OldTown,Gd,381.0,780.0,940,400.0,1,0.0,TA,2004,50,1900,156500
7,1641,TA,OldTown,Ex,16.0,728.0,832,546.0,1,0.0,TA,1990,70,1925,178000
7,1428,TA,OldTown,TA,208.0,712.0,848,576.0,1,0.0,TA,1970,70,1900,139900
7,1004,TA,OldTown,Gd,0.0,502.0,502,200.0,1,0.0,TA,1950,70,1930,105000
6,813,TA,OldTown,Gd,0.0,813.0,813,270.0,1,0.0,TA,2005,30,1930,110000
4,1951,TA,OldTown,Fa,0.0,938.0,1084,576.0,2,0.0,Gd,1950,190,1900,111500
6,1032,TA,OldTown,TA,143.0,1032.0,1032,280.0,1,0.0,TA,1950,30,1924,108000
5,844,TA,OldTown,TA,0.0,844.0,844,216.0,1,0.0,TA,1950,30,1925,111500
5,1750,Fa,OldTown,Ex,0.0,636.0,1089,240.0,1,0.0,TA,1991,70,1880,124000
4,864,TA,OldTown,TA,0.0,576.0,864,528.0,1,0.0,TA,1950,20,1950,105000
6,1118,Fa,OldTown,TA,0.0,648.0,734,440.0,1,0.0,TA,1950,50,1920,116000
3,1376,TA,OldTown,TA,0.0,738.0,714,216.0,1,0.0,TA,1950,70,1905,96900
5,960,TA,OldTown,TA,576.0,960.0,960,576.0,1,0.0,TA,1955,190,1955,135500
5,1566,TA,OldTown,Gd,0.0,816.0,816,450.0,1,145.0,TA,1950,50,1924,139000
3,492,Fa,OldTown,TA,416.0,492.0,492,200.0,1,0.0,TA,1950,30,1921,61500
6,1182,Fa,OldTown,TA,310.0,770.0,885,378.0,1,0.0,TA,1950,50,1945,120000
3,1163,TA,OldTown,TA,256.0,1162.0,1163,220.0,1,0.0,TA,2005,20,1955,126175
3,840,TA,OldTown,Fa,0.0,798.0,840,250.0,1,0.0,TA,1950,30,1920,64000
6,1928,Fa,OldTown,Fa,0.0,1020.0,908,440.0,2,0.0,TA,1950,190,1910,137000
4,1774,TA,OldTown,TA,0.0,1095.0,1095,779.0,2,0.0,TA,1950,70,1900,87000
7,1768,Gd,OldTown,TA,390.0,880.0,880,320.0,1,0.0,TA,1970,75,1914,163000
7,2104,TA,OldTown,TA,0.0,1226.0,1226,432.0,2,0.0,TA,2005,75,1910,155000
5,1440,TA,OldTown,TA,0.0,540.0,889,352.0,1,0.0,TA,1950,50,1900,79000
7,1690,TA,OldTown,TA,0.0,815.0,815,225.0,1,0.0,TA,1950,75,1916,144000
6,1368,TA,OldTown,TA,0.0,684.0,684,216.0,1,0.0,TA,1993,70,1910,114504
7,1762,Fa,OldTown,Gd,0.0,596.0,998,576.0,1,0.0,TA,1950,70,1920,157000
6,1200,TA,OldTown,TA,0.0,1200.0,1200,312.0,1,0.0,TA,1950,30,1923,125000
5,1248,TA,OldTown,TA,0.0,624.0,624,0.0,2,0.0,TA,1950,90,1920,93500
5,960,TA,OldTown,TA,0.0,960.0,960,624.0,1,0.0,TA,1958,20,1958,125000
3,1020,TA,IDOTRR,Fa,0.0,1020.0,1020,0.0,1,0.0,Fa,1950,50,1918,64500
4,788,TA,BrkSide,TA,266.0,788.0,788,0.0,1,0.0,TA,1950,30,1941,100000
6,1577,TA,BrkSide,Fa,0.0,972.0,972,312.0,1,0.0,TA,1950,50,1939,140200
6,1827,TA,BrkSide,TA,0.0,848.0,1017,240.0,1,0.0,TA,1996,70,1924,202500
6,1664,TA,BrkSide,TA,399.0,1004.0,1004,420.0,2,0.0,TA,1950,50,1947,159000
5,1118,Gd,OldTown,TA,507.0,793.0,793,410.0,1,0.0,TA,1950,190,1939,119900
5,1344,Gd,BrkSide,TA,0.0,896.0,896,240.0,1,0.0,TA,1950,50,1936,115000
3,1162,TA,BrkSide,TA,347.0,728.0,728,258.0,1,0.0,Gd,1950,50,1930,75000
5,1015,TA,BrkSide,TA,489.0,768.0,1015,450.0,1,0.0,TA,1950,30,1925,88000
4,912,,BrkSide,TA,0.0,0.0,672,0.0,1,0.0,TA,1950,50,1947,80500
5,1576,TA,BrkSide,TA,0.0,1042.0,1042,225.0,1,0.0,TA,1950,50,1928,149000
5,1324,TA,BrkSide,Gd,0.0,741.0,741,180.0,1,0.0,TA,1984,50,1930,110000
6,1103,TA,OldTown,Gd,397.0,1103.0,1103,440.0,1,0.0,TA,1980,30,1925,110500
5,616,TA,BrkSide,TA,616.0,616.0,616,205.0,1,0.0,TA,1950,30,1921,89000
5,1048,TA,BrkSide,TA,0.0,993.0,1048,280.0,1,0.0,TA,1950,45,1922,113000
5,816,TA,BrkSide,TA,0.0,816.0,816,210.0,1,0.0,TA,1950,30,1925,109000
6,2486,TA,OldTown,TA,0.0,1595.0,1611,576.0,2,0.0,TA,1962,50,1962,220000
4,960,TA,BrkSide,TA,789.0,960.0,960,576.0,1,160.0,TA,1970,190,1970,129000
6,1635,TA,OldTown,Gd,0.0,485.0,1001,255.0,1,0.0,TA,2003,50,1910,117000
4,693,TA,OldTown,Fa,0.0,693.0,693,0.0,1,0.0,TA,1950,30,1941,52500
4,1430,TA,IDOTRR,Fa,0.0,596.0,834,370.0,2,0.0,TA,1950,50,1924,107000
5,1330,Fa,IDOTRR,TA,0.0,396.0,665,390.0,1,0.0,Fa,2004,70,1910,116500
5,819,TA,IDOTRR,Gd,0.0,610.0,819,0.0,1,0.0,TA,1950,30,1919,72000
6,1376,TA,IDOTRR,TA,0.0,780.0,780,198.0,2,0.0,TA,1950,50,1937,119500
5,1360,TA,IDOTRR,Gd,0.0,803.0,803,297.0,1,0.0,TA,1995,50,1938,125500
3,1077,TA,IDOTRR,TA,0.0,1007.0,1077,210.0,1,0.0,TA,1950,30,1922,91000
6,984,TA,IDOTRR,TA,343.0,984.0,984,308.0,1,0.0,TA,1950,30,1930,90000
5,1422,TA,Sawyer,TA,329.0,806.0,1081,288.0,1,41.0,TA,1951,50,1951,137500
6,1921,TA,Sawyer,TA,0.0,1921.0,1921,576.0,2,0.0,TA,1964,90,1964,150000
5,1640,,Sawyer,TA,0.0,0.0,1640,394.0,1,0.0,TA,1950,20,1950,131000
5,1352,TA,ClearCr,Gd,300.0,1062.0,1352,288.0,1,120.0,TA,1958,80,1958,130000
5,1032,,Edwards,TA,0.0,0.0,1032,260.0,1,0.0,TA,1950,30,1935,125000
5,879,TA,SWISU,TA,0.0,830.0,879,180.0,1,0.0,TA,1950,30,1936,80000
7,1073,Gd,SWISU,TA,510.0,1073.0,1073,246.0,2,0.0,TA,2004,20,2004,157000
4,1382,TA,Sawyer,TA,547.0,1051.0,1382,459.0,1,51.0,TA,1979,20,1963,148000
4,1296,,Sawyer,TA,0.0,0.0,1296,516.0,2,0.0,TA,1967,90,1967,90000
6,1068,TA,Sawyer,TA,663.0,1059.0,1068,264.0,1,0.0,TA,2003,20,1963,154500
5,1064,TA,Sawyer,TA,779.0,1064.0,1064,528.0,1,305.0,TA,1967,20,1967,153600
5,1320,TA,Sawyer,TA,328.0,1164.0,1320,564.0,1,97.0,TA,1966,80,1966,164500
6,934,TA,Sawyer,TA,456.0,912.0,934,336.0,1,0.0,TA,1964,80,1964,132000
5,1059,TA,Sawyer,TA,773.0,1059.0,1059,286.0,1,0.0,TA,1966,20,1966,142500
5,1159,TA,Sawyer,TA,673.0,1051.0,1159,336.0,1,188.0,TA,1968,20,1968,158000
6,1400,TA,Sawyer,TA,209.0,672.0,672,440.0,1,203.0,TA,1978,60,1978,149500
5,1458,TA,Sawyer,TA,194.0,1176.0,1458,512.0,1,450.0,TA,1967,20,1967,165000
5,1721,TA,Sawyer,TA,570.0,1461.0,1721,440.0,2,0.0,TA,1993,20,1968,180000
6,1040,TA,Sawyer,TA,794.0,960.0,1040,616.0,1,200.0,TA,1978,80,1978,160500
5,1967,Gd,Sawyer,TA,0.0,1967.0,1967,580.0,2,0.0,TA,1977,90,1977,156500
5,1949,TA,Sawyer,TA,483.0,1949.0,1949,586.0,2,99.0,TA,1977,90,1977,157000
5,1920,TA,Sawyer,Gd,57.0,1052.0,1252,451.0,2,0.0,Gd,1958,50,1958,172500
5,1803,TA,Sawyer,TA,168.0,1134.0,1803,484.0,2,67.0,TA,2000,20,1957,155000
5,1779,TA,Sawyer,TA,306.0,1763.0,1779,454.0,1,0.0,TA,1974,20,1955,170000
5,872,TA,Sawyer,Fa,0.0,872.0,872,322.0,1,65.0,TA,1950,30,1924,105000
4,960,TA,Sawyer,TA,648.0,648.0,960,364.0,0,0.0,TA,2001,80,1965,145000
5,1437,TA,Sawyer,TA,988.0,1188.0,1437,576.0,1,0.0,TA,1987,20,1956,168000
7,1830,Gd,ClearCr,TA,810.0,1865.0,1830,521.0,1,123.0,TA,1967,20,1967,278000
5,1000,Gd,ClearCr,TA,104.0,1000.0,1000,575.0,1,0.0,TA,1963,20,1963,164000
7,2287,TA,ClearCr,TA,603.0,1304.0,1304,667.0,2,0.0,Gd,1953,50,1953,225000
5,810,Gd,Sawyer,TA,535.0,782.0,810,576.0,1,153.0,TA,1972,85,1971,130000
5,894,TA,Sawyer,TA,762.0,864.0,894,440.0,1,0.0,TA,1974,20,1974,142500
7,1453,Gd,ClearCr,Gd,1082.0,1453.0,1453,445.0,1,0.0,TA,1986,120,1986,190000
4,1350,TA,Edwards,TA,799.0,967.0,1350,504.0,1,0.0,TA,1954,20,1954,146000
5,1150,TA,Edwards,TA,230.0,799.0,799,215.0,1,0.0,TA,1950,50,1942,128000
5,2008,TA,Edwards,Ex,603.0,896.0,1112,230.0,3,0.0,TA,2002,20,1948,225000
